date,Open,High,Low,Close,Volume
2020-05-08 10:05:00,0.5761,0.5773,0.567,0.5672,356950.0
2020-05-08 10:06:00,0.5693,0.57,0.561,0.5621,261346.0
2020-05-08 10:07:00,0.5684,0.5685,0.562,0.5656,112857.0
2020-05-08 10:08:00,0.5655,0.5725,0.5655,0.57,112007.0
2020-05-08 10:09:00,0.5725,0.5725,0.5685,0.57,115255.0
2020-05-08 10:10:00,0.57,0.5736,0.57,0.5735,58808.0
2020-05-08 10:11:00,0.57,0.58,0.57,0.5751,69391.0
2020-05-08 10:12:00,0.5751,0.577,0.575,0.5763,48370.0
2020-05-08 10:13:00,0.5762,0.58,0.5751,0.577,113622.0
2020-05-08 10:14:00,0.577,0.5854,0.5753,0.5774,113903.0
2020-05-08 10:15:00,0.5775,0.578,0.5702,0.5727,59245.0
2020-05-08 10:16:00,0.5715,0.5748,0.5702,0.5748,53527.0
2020-05-08 10:17:00,0.5748,0.5748,0.5715,0.5746,47277.0
2020-05-08 10:18:00,0.5718,0.5748,0.5701,0.5701,55777.0
2020-05-08 10:19:00,0.5734,0.5748,0.57,0.572,102881.0
2020-05-08 10:20:00,0.5725,0.5726,0.57,0.57,68490.0
2020-05-08 10:21:00,0.5709,0.571,0.565,0.5654,116726.0
2020-05-08 10:22:00,0.565,0.5691,0.565,0.5688,74363.0
2020-05-08 10:23:00,0.5655,0.57,0.5655,0.566,68824.0
2020-05-08 10:24:00,0.567,0.57,0.567,0.5699,52633.0
2020-05-08 10:25:00,0.57,0.5725,0.5696,0.5722,76217.0
2020-05-08 10:26:00,0.5722,0.576,0.5722,0.5753,39863.0
2020-05-08 10:27:00,0.576,0.5839,0.5757,0.582,217438.0
2020-05-08 10:28:00,0.5801,0.5854,0.5801,0.5851,112695.0
2020-05-08 10:29:00,0.5851,0.5852,0.5801,0.5803,171078.0
2020-05-08 10:30:00,0.5826,0.585,0.58,0.5802,66765.0
2020-05-08 10:31:00,0.5804,0.5804,0.5725,0.5741,105194.0
2020-05-08 10:32:00,0.579,0.579,0.574,0.5757,54006.0
2020-05-08 10:33:00,0.5779,0.5779,0.5757,0.5769,57015.0
2020-05-08 10:34:00,0.5767,0.582,0.5767,0.58,43065.0
2020-05-08 10:35:00,0.5815,0.5885,0.578,0.5801,138605.0
2020-05-08 10:36:00,0.58,0.58,0.5768,0.5783,115869.0
2020-05-08 10:37:00,0.5783,0.58,0.5752,0.5756,85466.0
2020-05-08 10:38:00,0.5756,0.5766,0.5756,0.576,39435.0
2020-05-08 10:39:00,0.58,0.58,0.58,0.58,51366.0
2020-05-08 10:40:00,0.5749,0.5751,0.5725,0.5735,67831.0
2020-05-08 10:41:00,0.5749,0.5749,0.5705,0.5706,49085.0
2020-05-08 10:42:00,0.5705,0.5748,0.5705,0.5737,100999.0
2020-05-08 10:43:00,0.5737,0.5748,0.5736,0.5746,40587.0
2020-05-08 10:44:00,0.5747,0.575,0.5746,0.5749,31489.0
2020-05-08 10:45:00,0.5748,0.575,0.5748,0.575,73340.0
2020-05-08 10:46:00,0.575,0.5767,0.5749,0.5767,65510.0
2020-05-08 10:47:00,0.5766,0.58,0.5766,0.5768,24871.0
2020-05-08 10:48:00,0.58,0.58,0.58,0.58,119119.0
2020-05-08 10:49:00,0.5765,0.5765,0.575,0.575,52311.0
2020-05-08 10:50:00,0.5751,0.5764,0.575,0.5764,83351.0
2020-05-08 10:51:00,0.575,0.5762,0.5749,0.5752,79385.0
2020-05-08 10:52:00,0.575,0.5752,0.5725,0.573,76857.0
2020-05-08 10:53:00,0.5738,0.5751,0.565,0.565,262439.0
2020-05-08 10:54:00,0.565,0.57,0.5618,0.5648,108650.0
2020-05-08 10:55:00,0.5647,0.57,0.5618,0.5698,85462.0
2020-05-08 10:56:00,0.5699,0.57,0.5651,0.5689,93833.0
2020-05-08 10:57:00,0.57,0.58,0.57,0.57,48771.0
2020-05-08 10:58:00,0.5744,0.5745,0.5693,0.5721,28660.0
2020-05-08 10:59:00,0.5741,0.5745,0.5718,0.5734,22335.0
2020-05-08 11:00:00,0.57,0.57,0.57,0.57,30327.0
2020-05-08 11:01:00,0.572,0.575,0.57,0.57,60269.0
2020-05-08 11:02:00,0.5717,0.572,0.57,0.5705,32206.0
2020-05-08 11:03:00,0.5707,0.5707,0.5705,0.5705,26625.0
2020-05-08 11:04:00,0.5706,0.575,0.5705,0.575,49257.0
2020-05-08 11:05:00,0.5747,0.575,0.571,0.575,57607.0
2020-05-08 11:06:00,0.575,0.575,0.573,0.5749,27901.0
2020-05-08 11:07:00,0.5749,0.5751,0.5747,0.5747,72510.0
2020-05-08 11:08:00,0.5749,0.5753,0.574,0.574,57415.0
2020-05-08 11:09:00,0.5747,0.5797,0.574,0.5797,42093.0
2020-05-08 11:10:00,0.58,0.58,0.58,0.58,67401.0
2020-05-08 11:11:00,0.5773,0.5797,0.5765,0.5783,45900.0
2020-05-08 11:12:00,0.578,0.58,0.578,0.58,94746.0
2020-05-08 11:13:00,0.58,0.59,0.58,0.5879,105884.0
2020-05-08 11:14:00,0.5879,0.6,0.5879,0.5979,242544.0
2020-05-08 11:15:00,0.5981,0.6032,0.5961,0.5961,170426.0
2020-05-08 11:16:00,0.5961,0.598,0.5918,0.5979,200829.0
2020-05-08 11:17:00,0.5979,0.5979,0.5909,0.5909,111987.0
2020-05-08 11:18:00,0.5909,0.5943,0.585,0.5851,93090.0
2020-05-08 11:19:00,0.585,0.5851,0.5842,0.5842,26034.0
2020-05-08 11:20:00,0.5842,0.5949,0.5841,0.5892,42910.0
2020-05-08 11:21:00,0.5896,0.595,0.5892,0.592,43322.0
2020-05-08 11:22:00,0.591,0.597,0.591,0.5969,81847.0
2020-05-08 11:23:00,0.5965,0.598,0.591,0.593,46657.0
2020-05-08 11:24:00,0.5961,0.6012,0.5961,0.5961,25387.0
2020-05-08 11:25:00,0.594,0.596,0.594,0.5959,55695.0
2020-05-08 11:26:00,0.5942,0.5996,0.5941,0.5996,97447.0
2020-05-08 11:27:00,0.5991,0.608,0.599,0.606,298470.0
2020-05-08 11:28:00,0.606,0.6236,0.606,0.6227,395916.0
2020-05-08 11:29:00,0.6218,0.63,0.62,0.6249,259313.0
2020-05-08 11:30:00,0.6251,0.6329,0.6229,0.6252,183863.0
2020-05-08 11:31:00,0.6265,0.6333,0.621,0.6329,318034.0
2020-05-08 11:32:00,0.633,0.638,0.63,0.635,310952.0
2020-05-08 11:33:00,0.6359,0.643,0.635,0.6426,346199.0
2020-05-08 11:34:00,0.643,0.643,0.6206,0.6212,480589.0
2020-05-08 11:35:00,0.6249,0.63,0.621,0.6299,70734.0
2020-05-08 11:36:00,0.6279,0.634,0.6253,0.6331,107332.0
2020-05-08 11:37:00,0.633,0.6348,0.625,0.63,141096.0
2020-05-08 11:38:00,0.63,0.64,0.63,0.63,154408.0
2020-05-08 11:39:00,0.6253,0.63,0.6253,0.6254,96916.0
2020-05-08 11:40:00,0.6254,0.6297,0.6251,0.6292,30719.0
2020-05-08 11:41:00,0.6292,0.6292,0.6121,0.6131,157013.0
2020-05-08 11:42:00,0.6131,0.6191,0.613,0.6149,71592.0
2020-05-08 11:43:00,0.615,0.6198,0.602,0.602,172626.0
2020-05-08 11:44:00,0.6023,0.6201,0.5958,0.6063,462887.0
2020-05-08 11:45:00,0.605,0.6092,0.605,0.6051,53023.0
2020-05-08 11:46:00,0.6062,0.6092,0.605,0.6081,30694.0
2020-05-08 11:47:00,0.61,0.62,0.61,0.61,33512.0
2020-05-08 11:48:00,0.6097,0.616,0.6095,0.6139,54270.0
2020-05-08 11:49:00,0.614,0.616,0.61,0.6151,26271.0
2020-05-08 11:50:00,0.6157,0.6157,0.6063,0.6099,74465.0
2020-05-08 11:51:00,0.61,0.61,0.6064,0.6064,24262.0
2020-05-08 11:52:00,0.6064,0.61,0.6064,0.6094,16467.0
2020-05-08 11:53:00,0.6095,0.611,0.6095,0.611,21742.0
2020-05-08 11:54:00,0.611,0.611,0.61,0.6103,47978.0
2020-05-08 11:55:00,0.6107,0.6147,0.6105,0.6147,88334.0
2020-05-08 11:56:00,0.6147,0.6175,0.6146,0.6166,33263.0
2020-05-08 11:57:00,0.6166,0.6198,0.6166,0.6198,20061.0
2020-05-08 11:58:00,0.617,0.6199,0.6169,0.6198,28218.0
2020-05-08 11:59:00,0.6199,0.6199,0.6111,0.6154,35072.0
2020-05-08 12:00:00,0.6148,0.6185,0.6148,0.6157,16758.0
2020-05-08 12:01:00,0.6158,0.6184,0.6155,0.6184,23006.0
2020-05-08 12:02:00,0.616,0.6185,0.6156,0.6185,9632.0
2020-05-08 12:03:00,0.6182,0.6185,0.6176,0.618,22555.0
2020-05-08 12:04:00,0.6176,0.6176,0.6155,0.6155,28567.0
2020-05-08 12:05:00,0.617,0.617,0.6125,0.6138,19465.0
2020-05-08 12:06:00,0.6125,0.615,0.601,0.6022,232247.0
2020-05-08 12:07:00,0.6023,0.6023,0.595,0.5951,100542.0
2020-05-08 12:08:00,0.5971,0.5984,0.595,0.5981,40218.0
2020-05-08 12:09:00,0.5982,0.6048,0.5981,0.6023,98636.0
2020-05-08 12:10:00,0.6053,0.6053,0.604,0.6042,17816.0
2020-05-08 12:11:00,0.6044,0.608,0.604,0.6064,19853.0
2020-05-08 12:12:00,0.6053,0.608,0.6053,0.606,22322.0
2020-05-08 12:13:00,0.608,0.608,0.6053,0.6053,30051.0
2020-05-08 12:14:00,0.6053,0.608,0.6053,0.6067,18108.0
2020-05-08 12:15:00,0.606,0.6067,0.6037,0.6039,27999.0
2020-05-08 12:16:00,0.606,0.6063,0.6038,0.6038,26487.0
2020-05-08 12:17:00,0.6039,0.606,0.6038,0.6039,10935.0
2020-05-08 12:18:00,0.606,0.608,0.6039,0.608,32025.0
2020-05-08 12:19:00,0.61,0.61,0.61,0.61,34800.0
2020-05-08 12:20:00,0.609,0.613,0.6085,0.6115,13120.0
2020-05-08 12:21:00,0.613,0.615,0.61,0.6149,19393.0
2020-05-08 12:22:00,0.614,0.615,0.61,0.6101,12488.0
2020-05-08 12:23:00,0.613,0.613,0.61,0.6101,10941.0
2020-05-08 12:24:00,0.61,0.6114,0.6014,0.6069,91467.0
2020-05-08 12:25:00,0.6099,0.61,0.6024,0.6054,11506.0
2020-05-08 12:26:00,0.6054,0.6057,0.6041,0.6055,22095.0
2020-05-08 12:27:00,0.6055,0.6075,0.6055,0.6073,5652.0
2020-05-08 12:28:00,0.61,0.62,0.61,0.61,81186.0
2020-05-08 12:29:00,0.6085,0.61,0.6075,0.61,26212.0
2020-05-08 12:30:00,0.61,0.6115,0.6099,0.6111,16988.0
2020-05-08 12:31:00,0.611,0.6115,0.61,0.6106,14916.0
2020-05-08 12:32:00,0.6106,0.6106,0.61,0.6104,30906.0
2020-05-08 12:33:00,0.6101,0.6115,0.6101,0.6112,18178.0
2020-05-08 12:34:00,0.6115,0.6115,0.6107,0.6107,20173.0
2020-05-08 12:35:00,0.6115,0.6123,0.6106,0.6119,31992.0
2020-05-08 12:36:00,0.6123,0.615,0.6117,0.614,13510.0
2020-05-08 12:37:00,0.613,0.618,0.613,0.6169,35022.0
2020-05-08 12:38:00,0.6172,0.6229,0.6166,0.6216,65974.0
2020-05-08 12:39:00,0.623,0.628,0.6215,0.6264,66995.0
2020-05-08 12:40:00,0.6264,0.6265,0.62,0.624,77729.0
2020-05-08 12:41:00,0.6215,0.6239,0.6203,0.6203,20258.0
2020-05-08 12:42:00,0.62,0.6204,0.6185,0.62,106125.0
2020-05-08 12:43:00,0.6201,0.6204,0.6201,0.6202,11922.0
2020-05-08 12:44:00,0.6203,0.6204,0.6202,0.6203,30486.0
2020-05-08 12:45:00,0.6203,0.6211,0.6202,0.6211,14058.0
2020-05-08 12:46:00,0.6211,0.6257,0.6211,0.6223,9049.0
2020-05-08 12:47:00,0.6223,0.6257,0.6218,0.622,38181.0
2020-05-08 12:48:00,0.6219,0.622,0.6182,0.6186,33495.0
2020-05-08 12:49:00,0.619,0.619,0.6182,0.6183,22357.0
2020-05-08 12:50:00,0.619,0.629,0.6183,0.62,45711.0
2020-05-08 12:51:00,0.62,0.64,0.62,0.6302,327416.0
2020-05-08 12:52:00,0.6347,0.6431,0.6332,0.6373,50709.0
2020-05-08 12:53:00,0.637,0.645,0.632,0.6449,254486.0
2020-05-08 12:54:00,0.6446,0.649,0.6446,0.6471,214948.0
2020-05-08 12:55:00,0.65,0.65,0.64,0.64,148170.0
2020-05-08 12:56:00,0.6416,0.649,0.6393,0.6457,98217.0
2020-05-08 12:57:00,0.6441,0.649,0.6424,0.6475,81946.0
2020-05-08 12:58:00,0.649,0.649,0.6474,0.649,107022.0
2020-05-08 12:59:00,0.649,0.66,0.6489,0.66,415345.0
2020-05-08 13:00:00,0.66,0.67,0.66,0.67,348421.0
2020-05-08 13:01:00,0.669,0.6699,0.6589,0.6609,192292.0
2020-05-08 13:02:00,0.6618,0.6619,0.65,0.653,124064.0
2020-05-08 13:03:00,0.6592,0.6656,0.6546,0.6572,134352.0
2020-05-08 13:04:00,0.6581,0.6657,0.6566,0.6571,37397.0
2020-05-08 13:05:00,0.6532,0.657,0.6524,0.6558,34991.0
2020-05-08 13:06:00,0.6558,0.6558,0.6449,0.645,140232.0
2020-05-08 13:07:00,0.645,0.645,0.6411,0.6414,105866.0
2020-05-08 13:08:00,0.6415,0.6489,0.6415,0.648,57054.0
2020-05-08 13:09:00,0.65,0.66,0.65,0.66,65054.0
2020-05-08 13:10:00,0.655,0.6568,0.6541,0.6549,38691.0
2020-05-08 13:11:00,0.6549,0.6565,0.6505,0.654,36626.0
2020-05-08 13:12:00,0.655,0.6592,0.655,0.6561,41628.0
2020-05-08 13:13:00,0.659,0.67,0.6576,0.66,144020.0
2020-05-08 13:14:00,0.66,0.668,0.6563,0.6599,165728.0
2020-05-08 13:15:00,0.66,0.6623,0.6597,0.66,86989.0
2020-05-08 13:16:00,0.6617,0.6637,0.6609,0.6637,36329.0
2020-05-08 13:17:00,0.6637,0.6749,0.6622,0.6749,109532.0
2020-05-08 13:18:00,0.675,0.68,0.67,0.673,143837.0
2020-05-08 13:19:00,0.6749,0.685,0.6721,0.6823,334058.0
2020-05-08 13:20:00,0.682,0.6823,0.677,0.6787,139009.0
2020-05-08 13:21:00,0.6787,0.6798,0.67,0.672,108014.0
2020-05-08 13:22:00,0.672,0.6778,0.67,0.6714,57873.0
2020-05-08 13:23:00,0.67,0.674,0.665,0.6725,127057.0
2020-05-08 13:24:00,0.6732,0.675,0.6716,0.6733,56147.0
2020-05-08 13:25:00,0.675,0.675,0.67,0.6725,34073.0
2020-05-08 13:26:00,0.673,0.6767,0.673,0.6745,59611.0
